periodos_id,periodos_nombre,indicadores_id,indicadores_nombre,islas_alojamiento_id,islas_alojamiento_nombre,estancias_medias_indice_ocupacion_plazas_hoteleras_ofertadas_pernoctaciones_establecimientos_hoteleros
1999M12,1999 diciembre,0,Estancias medias,ES708,Lanzarote,8.8
1999M12,1999 diciembre,0,Estancias medias,ES704,Fuerteventura,10.7
1999M12,1999 diciembre,0,Estancias medias,ES705,Gran Canaria,7.9
1999M12,1999 diciembre,0,Estancias medias,ES709,Tenerife,8.2
1999M12,1999 diciembre,0,Estancias medias,ES706,La Gomera,4.0
1999M12,1999 diciembre,0,Estancias medias,ES707,La Palma,6.1
1999M12,1999 diciembre,0,Estancias medias,ES703,El Hierro,6.2
1999M12,1999 diciembre,1,Índice de ocupación por plazas,ES70,Canarias,68.9
1999M12,1999 diciembre,1,Índice de ocupación por plazas,ES708,Lanzarote,72.5
1999M12,1999 diciembre,1,Índice de ocupación por plazas,ES704,Fuerteventura,69.8
1999M12,1999 diciembre,1,Índice de ocupación por plazas,ES705,Gran Canaria,75.1
1999M12,1999 diciembre,1,Índice de ocupación por plazas,ES709,Tenerife,64.5
1999M12,1999 diciembre,1,Índice de ocupación por plazas,ES706,La Gomera,76.6
1999M12,1999 diciembre,1,Índice de ocupación por plazas,ES707,La Palma,56.3
1999M12,1999 diciembre,1,Índice de ocupación por plazas,ES703,El Hierro,55.3
1999M12,1999 diciembre,2,Pernoctaciones,ES70,Canarias,3134757
1999M12,1999 diciembre,2,Pernoctaciones,ES708,Lanzarote,456161
1999M12,1999 diciembre,2,Pernoctaciones,ES704,Fuerteventura,322227
1999M12,1999 diciembre,2,Pernoctaciones,ES705,Gran Canaria,905507
1999M12,1999 diciembre,2,Pernoctaciones,ES709,Tenerife,1381589
1999M12,1999 diciembre,2,Pernoctaciones,ES706,La Gomera,30897
1999M12,1999 diciembre,2,Pernoctaciones,ES707,La Palma,36337
1999M12,1999 diciembre,2,Pernoctaciones,ES703,El Hierro,2039
1999M11,1999 noviembre,0,Estancias medias,ES70,Canarias,8.5
1999M11,1999 noviembre,0,Estancias medias,ES708,Lanzarote,8.9
1999M11,1999 noviembre,0,Estancias medias,ES704,Fuerteventura,9.6
1999M11,1999 noviembre,0,Estancias medias,ES705,Gran Canaria,8.3
1999M11,1999 noviembre,0,Estancias medias,ES709,Tenerife,8.4
1999M11,1999 noviembre,0,Estancias medias,ES706,La Gomera,4.7
1999M11,1999 noviembre,0,Estancias medias,ES707,La Palma,6.9
1999M11,1999 noviembre,0,Estancias medias,ES703,El Hierro,5.5
1999M11,1999 noviembre,1,Índice de ocupación por plazas,ES70,Canarias,87.8
1999M11,1999 noviembre,1,Índice de ocupación por plazas,ES708,Lanzarote,95.1
1999M11,1999 noviembre,1,Índice de ocupación por plazas,ES704,Fuerteventura,94.7
1999M11,1999 noviembre,1,Índice de ocupación por plazas,ES705,Gran Canaria,90.5
1999M11,1999 noviembre,1,Índice de ocupación por plazas,ES709,Tenerife,82.9
1999M11,1999 noviembre,1,Índice de ocupación por plazas,ES706,La Gomera,81.4
1999M11,1999 noviembre,1,Índice de ocupación por plazas,ES707,La Palma,81.2
1999M11,1999 noviembre,1,Índice de ocupación por plazas,ES703,El Hierro,51.3
1999M11,1999 noviembre,2,Pernoctaciones,ES70,Canarias,3862528
1999M11,1999 noviembre,2,Pernoctaciones,ES708,Lanzarote,579035
1999M11,1999 noviembre,2,Pernoctaciones,ES704,Fuerteventura,423304
1999M11,1999 noviembre,2,Pernoctaciones,ES705,Gran Canaria,1056664
1999M11,1999 noviembre,2,Pernoctaciones,ES709,Tenerife,1719193
1999M11,1999 noviembre,2,Pernoctaciones,ES706,La Gomera,31798
1999M11,1999 noviembre,2,Pernoctaciones,ES707,La Palma,50702
1999M11,1999 noviembre,2,Pernoctaciones,ES703,El Hierro,1832
1999M10,1999 octubre,0,Estancias medias,ES70,Canarias,8.1
1999M10,1999 octubre,0,Estancias medias,ES708,Lanzarote,8.6
1999M10,1999 octubre,0,Estancias medias,ES704,Fuerteventura,9.6
1999M10,1999 octubre,0,Estancias medias,ES705,Gran Canaria,7.9
1999M10,1999 octubre,0,Estancias medias,ES709,Tenerife,7.9
1999M10,1999 octubre,0,Estancias medias,ES706,La Gomera,4.1
1999M10,1999 octubre,0,Estancias medias,ES707,La Palma,7.6
1999M10,1999 octubre,0,Estancias medias,ES703,El Hierro,6.9
1999M10,1999 octubre,1,Índice de ocupación por plazas,ES70,Canarias,87.2
1999M10,1999 octubre,1,Índice de ocupación por plazas,ES708,Lanzarote,97.7
1999M10,1999 octubre,1,Índice de ocupación por plazas,ES704,Fuerteventura,93.8
1999M10,1999 octubre,1,Índice de ocupación por plazas,ES705,Gran Canaria,91.6
1999M10,1999 octubre,1,Índice de ocupación por plazas,ES709,Tenerife,80.8
1999M10,1999 octubre,1,Índice de ocupación por plazas,ES706,La Gomera,78.7
1999M10,1999 octubre,1,Índice de ocupación por plazas,ES707,La Palma,77.9
1999M10,1999 octubre,1,Índice de ocupación por plazas,ES703,El Hierro,49.5
1999M10,1999 octubre,2,Pernoctaciones,ES70,Canarias,3968237
1999M10,1999 octubre,2,Pernoctaciones,ES708,Lanzarote,614596
1999M10,1999 octubre,2,Pernoctaciones,ES704,Fuerteventura,433220
1999M10,1999 octubre,2,Pernoctaciones,ES705,Gran Canaria,1105727
1999M10,1999 octubre,2,Pernoctaciones,ES709,Tenerife,1730858
1999M10,1999 octubre,2,Pernoctaciones,ES706,La Gomera,31752
1999M10,1999 octubre,2,Pernoctaciones,ES707,La Palma,50257
1999M10,1999 octubre,2,Pernoctaciones,ES703,El Hierro,1827
1999M09,1999 septiembre,0,Estancias medias,ES70,Canarias,8.7
1999M09,1999 septiembre,0,Estancias medias,ES708,Lanzarote,8.7
1999M09,1999 septiembre,0,Estancias medias,ES704,Fuerteventura,10.3
1999M09,1999 septiembre,0,Estancias medias,ES705,Gran Canaria,8.6
1999M09,1999 septiembre,0,Estancias medias,ES709,Tenerife,8.5
1999M09,1999 septiembre,0,Estancias medias,ES706,La Gomera,6.3
1999M09,1999 septiembre,0,Estancias medias,ES707,La Palma,6.5
1999M09,1999 septiembre,0,Estancias medias,ES703,El Hierro,3.5
1999M09,1999 septiembre,1,Índice de ocupación por plazas,ES70,Canarias,85.1
1999M09,1999 septiembre,1,Índice de ocupación por plazas,ES708,Lanzarote,93.0
1999M09,1999 septiembre,1,Índice de ocupación por plazas,ES704,Fuerteventura,90.9
1999M09,1999 septiembre,1,Índice de ocupación por plazas,ES705,Gran Canaria,88.2
1999M09,1999 septiembre,1,Índice de ocupación por plazas,ES709,Tenerife,80.2
1999M09,1999 septiembre,1,Índice de ocupación por plazas,ES706,La Gomera,85.0
1999M09,1999 septiembre,1,Índice de ocupación por plazas,ES707,La Palma,76.8
1999M09,1999 septiembre,1,Índice de ocupación por plazas,ES703,El Hierro,42.3
1999M09,1999 septiembre,2,Pernoctaciones,ES70,Canarias,3747550
1999M09,1999 septiembre,2,Pernoctaciones,ES708,Lanzarote,566101
1999M09,1999 septiembre,2,Pernoctaciones,ES704,Fuerteventura,406349
1999M09,1999 septiembre,2,Pernoctaciones,ES705,Gran Canaria,1030326
1999M09,1999 septiembre,2,Pernoctaciones,ES709,Tenerife,1662095
1999M09,1999 septiembre,2,Pernoctaciones,ES706,La Gomera,33212
1999M09,1999 septiembre,2,Pernoctaciones,ES707,La Palma,47958
1999M09,1999 septiembre,2,Pernoctaciones,ES703,El Hierro,1509
1999M08,1999 agosto,0,Estancias medias,ES70,Canarias,9.0
1999M08,1999 agosto,0,Estancias medias,ES708,Lanzarote,9.3
1999M08,1999 agosto,0,Estancias medias,ES704,Fuerteventura,10.3
1999M08,1999 agosto,0,Estancias medias,ES705,Gran Canaria,9.2
1999M08,1999 agosto,0,Estancias medias,ES709,Tenerife,9.0
1999M08,1999 agosto,0,Estancias medias,ES706,La Gomera,4.3
1999M08,1999 agosto,0,Estancias medias,ES707,La Palma,6.4
1999M08,1999 agosto,0,Estancias medias,ES703,El Hierro,2.9
1999M08,1999 agosto,1,Índice de ocupación por plazas,ES70,Canarias,94.4
1999M08,1999 agosto,1,Índice de ocupación por plazas,ES708,Lanzarote,104.3
1999M08,1999 agosto,1,Índice de ocupación por plazas,ES704,Fuerteventura,99.0
1999M08,1999 agosto,1,Índice de ocupación por plazas,ES705,Gran Canaria,96.7
1999M08,1999 agosto,1,Índice de ocupación por plazas,ES709,Tenerife,89.3
1999M08,1999 agosto,1,Índice de ocupación por plazas,ES706,La Gomera,89.1
1999M08,1999 agosto,1,Índice de ocupación por plazas,ES707,La Palma,94.0
1999M08,1999 agosto,1,Índice de ocupación por plazas,ES703,El Hierro,61.5
1999M08,1999 agosto,2,Pernoctaciones,ES70,Canarias,4293006
1999M08,1999 agosto,2,Pernoctaciones,ES708,Lanzarote,656366
1999M08,1999 agosto,2,Pernoctaciones,ES704,Fuerteventura,457335
1999M08,1999 agosto,2,Pernoctaciones,ES705,Gran Canaria,1166651
1999M08,1999 agosto,2,Pernoctaciones,ES709,Tenerife,1913791
1999M08,1999 agosto,2,Pernoctaciones,ES706,La Gomera,35944
1999M08,1999 agosto,2,Pernoctaciones,ES707,La Palma,60651
1999M08,1999 agosto,2,Pernoctaciones,ES703,El Hierro,2268
1999M07,1999 julio,0,Estancias medias,ES70,Canarias,8.7
1999M07,1999 julio,0,Estancias medias,ES708,Lanzarote,9.1
1999M07,1999 julio,0,Estancias medias,ES704,Fuerteventura,10.6
1999M07,1999 julio,0,Estancias medias,ES705,Gran Canaria,8.8
1999M07,1999 julio,0,Estancias medias,ES709,Tenerife,8.5
1999M07,1999 julio,0,Estancias medias,ES706,La Gomera,3.5
1999M07,1999 julio,0,Estancias medias,ES707,La Palma,5.7
1999M07,1999 julio,0,Estancias medias,ES703,El Hierro,3.7
1999M07,1999 julio,1,Índice de ocupación por plazas,ES70,Canarias,83.4
1999M07,1999 julio,1,Índice de ocupación por plazas,ES708,Lanzarote,95.9
1999M07,1999 julio,1,Índice de ocupación por plazas,ES704,Fuerteventura,90.7
1999M07,1999 julio,1,Índice de ocupación por plazas,ES705,Gran Canaria,87.2
1999M07,1999 julio,1,Índice de ocupación por plazas,ES709,Tenerife,77.0
1999M07,1999 julio,1,Índice de ocupación por plazas,ES706,La Gomera,54.9
1999M07,1999 julio,1,Índice de ocupación por plazas,ES707,La Palma,71.3
1999M07,1999 julio,1,Índice de ocupación por plazas,ES703,El Hierro,63.3
1999M07,1999 julio,2,Pernoctaciones,ES70,Canarias,3786242
1999M07,1999 julio,2,Pernoctaciones,ES708,Lanzarote,603667
1999M07,1999 julio,2,Pernoctaciones,ES704,Fuerteventura,416153
1999M07,1999 julio,2,Pernoctaciones,ES705,Gran Canaria,1046766
1999M07,1999 julio,2,Pernoctaciones,ES709,Tenerife,1649131
1999M07,1999 julio,2,Pernoctaciones,ES706,La Gomera,22174
1999M07,1999 julio,2,Pernoctaciones,ES707,La Palma,46017
1999M07,1999 julio,2,Pernoctaciones,ES703,El Hierro,2334
1999M06,1999 junio,0,Estancias medias,ES70,Canarias,9.0
1999M06,1999 junio,0,Estancias medias,ES708,Lanzarote,9.0
1999M06,1999 junio,0,Estancias medias,ES704,Fuerteventura,11.7
1999M06,1999 junio,0,Estancias medias,ES705,Gran Canaria,8.8
1999M06,1999 junio,0,Estancias medias,ES709,Tenerife,8.7
1999M06,1999 junio,0,Estancias medias,ES706,La Gomera,4.1
1999M06,1999 junio,0,Estancias medias,ES707,La Palma,5.7
1999M06,1999 junio,0,Estancias medias,ES703,El Hierro,4.6
1999M06,1999 junio,1,Índice de ocupación por plazas,ES70,Canarias,77.8
1999M06,1999 junio,1,Índice de ocupación por plazas,ES708,Lanzarote,90.7
1999M06,1999 junio,1,Índice de ocupación por plazas,ES704,Fuerteventura,87.7
1999M06,1999 junio,1,Índice de ocupación por plazas,ES705,Gran Canaria,82.4
1999M06,1999 junio,1,Índice de ocupación por plazas,ES709,Tenerife,70.5
1999M06,1999 junio,1,Índice de ocupación por plazas,ES706,La Gomera,46.8
1999M06,1999 junio,1,Índice de ocupación por plazas,ES707,La Palma,58.9
1999M06,1999 junio,1,Índice de ocupación por plazas,ES703,El Hierro,42.5
1999M06,1999 junio,2,Pernoctaciones,ES70,Canarias,3394153
1999M06,1999 junio,2,Pernoctaciones,ES708,Lanzarote,552364
1999M06,1999 junio,2,Pernoctaciones,ES704,Fuerteventura,389783
1999M06,1999 junio,2,Pernoctaciones,ES705,Gran Canaria,957051
1999M06,1999 junio,2,Pernoctaciones,ES709,Tenerife,1438414
1999M06,1999 junio,2,Pernoctaciones,ES706,La Gomera,18282
1999M06,1999 junio,2,Pernoctaciones,ES707,La Palma,36743
1999M06,1999 junio,2,Pernoctaciones,ES703,El Hierro,1516
1999M05,1999 mayo,0,Estancias medias,ES70,Canarias,8.2
1999M05,1999 mayo,0,Estancias medias,ES708,Lanzarote,8.5
1999M05,1999 mayo,0,Estancias medias,ES704,Fuerteventura,9.4
1999M05,1999 mayo,0,Estancias medias,ES705,Gran Canaria,8.1
1999M05,1999 mayo,0,Estancias medias,ES709,Tenerife,8.0
1999M05,1999 mayo,0,Estancias medias,ES706,La Gomera,4.3
1999M05,1999 mayo,0,Estancias medias,ES707,La Palma,7.5
1999M05,1999 mayo,0,Estancias medias,ES703,El Hierro,4.5
1999M05,1999 mayo,1,Índice de ocupación por plazas,ES70,Canarias,74.1
1999M05,1999 mayo,1,Índice de ocupación por plazas,ES708,Lanzarote,83.7
1999M05,1999 mayo,1,Índice de ocupación por plazas,ES704,Fuerteventura,80.3
1999M05,1999 mayo,1,Índice de ocupación por plazas,ES705,Gran Canaria,83.4
1999M05,1999 mayo,1,Índice de ocupación por plazas,ES709,Tenerife,65.5
1999M05,1999 mayo,1,Índice de ocupación por plazas,ES706,La Gomera,56.9
1999M05,1999 mayo,1,Índice de ocupación por plazas,ES707,La Palma,66.7
1999M05,1999 mayo,1,Índice de ocupación por plazas,ES703,El Hierro,39.1
1999M05,1999 mayo,2,Pernoctaciones,ES70,Canarias,3281470
1999M05,1999 mayo,2,Pernoctaciones,ES708,Lanzarote,526785
1999M05,1999 mayo,2,Pernoctaciones,ES704,Fuerteventura,368381
1999M05,1999 mayo,2,Pernoctaciones,ES705,Gran Canaria,938005
1999M05,1999 mayo,2,Pernoctaciones,ES709,Tenerife,1380833
1999M05,1999 mayo,2,Pernoctaciones,ES706,La Gomera,22967
1999M05,1999 mayo,2,Pernoctaciones,ES707,La Palma,43055
1999M05,1999 mayo,2,Pernoctaciones,ES703,El Hierro,1444
1999M04,1999 abril,0,Estancias medias,ES70,Canarias,8.3
1999M04,1999 abril,0,Estancias medias,ES708,Lanzarote,8.6
1999M04,1999 abril,0,Estancias medias,ES704,Fuerteventura,9.9
1999M04,1999 abril,0,Estancias medias,ES705,Gran Canaria,8.4
1999M04,1999 abril,0,Estancias medias,ES709,Tenerife,7.9
1999M04,1999 abril,0,Estancias medias,ES706,La Gomera,4.8
1999M04,1999 abril,0,Estancias medias,ES707,La Palma,7.8
1999M04,1999 abril,0,Estancias medias,ES703,El Hierro,4.9
1999M04,1999 abril,1,Índice de ocupación por plazas,ES70,Canarias,81.6
1999M04,1999 abril,1,Índice de ocupación por plazas,ES708,Lanzarote,92.8
1999M04,1999 abril,1,Índice de ocupación por plazas,ES704,Fuerteventura,87.7
1999M04,1999 abril,1,Índice de ocupación por plazas,ES705,Gran Canaria,85.8
1999M04,1999 abril,1,Índice de ocupación por plazas,ES709,Tenerife,75.1
1999M04,1999 abril,1,Índice de ocupación por plazas,ES706,La Gomera,78.5
1999M04,1999 abril,1,Índice de ocupación por plazas,ES707,La Palma,73.0
1999M04,1999 abril,1,Índice de ocupación por plazas,ES703,El Hierro,56.4
1999M04,1999 abril,2,Pernoctaciones,ES70,Canarias,3512086
1999M04,1999 abril,2,Pernoctaciones,ES708,Lanzarote,565149
1999M04,1999 abril,2,Pernoctaciones,ES704,Fuerteventura,370889
1999M04,1999 abril,2,Pernoctaciones,ES705,Gran Canaria,965047
1999M04,1999 abril,2,Pernoctaciones,ES709,Tenerife,1532757
1999M04,1999 abril,2,Pernoctaciones,ES706,La Gomera,30644
1999M04,1999 abril,2,Pernoctaciones,ES707,La Palma,45588
1999M04,1999 abril,2,Pernoctaciones,ES703,El Hierro,2012
1999M03,1999 marzo,0,Estancias medias,ES70,Canarias,8.1
1999M03,1999 marzo,0,Estancias medias,ES708,Lanzarote,8.3
1999M03,1999 marzo,0,Estancias medias,ES704,Fuerteventura,9.4
1999M03,1999 marzo,0,Estancias medias,ES705,Gran Canaria,7.9
1999M03,1999 marzo,0,Estancias medias,ES709,Tenerife,8.2
1999M03,1999 marzo,0,Estancias medias,ES706,La Gomera,4.9
1999M03,1999 marzo,0,Estancias medias,ES707,La Palma,6.8
1999M03,1999 marzo,0,Estancias medias,ES703,El Hierro,4.0
1999M03,1999 marzo,1,Índice de ocupación por plazas,ES70,Canarias,85.6
1999M03,1999 marzo,1,Índice de ocupación por plazas,ES708,Lanzarote,88.6
1999M03,1999 marzo,1,Índice de ocupación por plazas,ES704,Fuerteventura,94.3
1999M03,1999 marzo,1,Índice de ocupación por plazas,ES705,Gran Canaria,92.2
1999M03,1999 marzo,1,Índice de ocupación por plazas,ES709,Tenerife,79.3
1999M03,1999 marzo,1,Índice de ocupación por plazas,ES706,La Gomera,88.6
1999M03,1999 marzo,1,Índice de ocupación por plazas,ES707,La Palma,77.1
1999M03,1999 marzo,1,Índice de ocupación por plazas,ES703,El Hierro,56.7
1999M03,1999 marzo,2,Pernoctaciones,ES70,Canarias,3863864
1999M03,1999 marzo,2,Pernoctaciones,ES708,Lanzarote,562110
1999M03,1999 marzo,2,Pernoctaciones,ES704,Fuerteventura,412304
1999M03,1999 marzo,2,Pernoctaciones,ES705,Gran Canaria,1131181
1999M03,1999 marzo,2,Pernoctaciones,ES709,Tenerife,1670672
1999M03,1999 marzo,2,Pernoctaciones,ES706,La Gomera,35766
1999M03,1999 marzo,2,Pernoctaciones,ES707,La Palma,49738
1999M03,1999 marzo,2,Pernoctaciones,ES703,El Hierro,2093
1999M02,1999 febrero,0,Estancias medias,ES70,Canarias,8.6
1999M02,1999 febrero,0,Estancias medias,ES708,Lanzarote,8.7
1999M02,1999 febrero,0,Estancias medias,ES704,Fuerteventura,9.7
1999M02,1999 febrero,0,Estancias medias,ES705,Gran Canaria,8.5
1999M02,1999 febrero,0,Estancias medias,ES709,Tenerife,8.6
1999M02,1999 febrero,0,Estancias medias,ES706,La Gomera,4.8
1999M02,1999 febrero,0,Estancias medias,ES707,La Palma,7.1
1999M02,1999 febrero,0,Estancias medias,ES703,El Hierro,3.4
1999M02,1999 febrero,1,Índice de ocupación por plazas,ES70,Canarias,88.3
1999M02,1999 febrero,1,Índice de ocupación por plazas,ES708,Lanzarote,91.6
1999M02,1999 febrero,1,Índice de ocupación por plazas,ES704,Fuerteventura,89.8
1999M02,1999 febrero,1,Índice de ocupación por plazas,ES705,Gran Canaria,95.4
1999M02,1999 febrero,1,Índice de ocupación por plazas,ES709,Tenerife,83.3
1999M02,1999 febrero,1,Índice de ocupación por plazas,ES706,La Gomera,85.0
1999M02,1999 febrero,1,Índice de ocupación por plazas,ES707,La Palma,77.2
1999M02,1999 febrero,1,Índice de ocupación por plazas,ES703,El Hierro,54.7
1999M02,1999 febrero,2,Pernoctaciones,ES70,Canarias,3600965
1999M02,1999 febrero,2,Pernoctaciones,ES708,Lanzarote,525447
1999M02,1999 febrero,2,Pernoctaciones,ES704,Fuerteventura,354273
1999M02,1999 febrero,2,Pernoctaciones,ES705,Gran Canaria,1057167
1999M02,1999 febrero,2,Pernoctaciones,ES709,Tenerife,1586298
1999M02,1999 febrero,2,Pernoctaciones,ES706,La Gomera,30983
1999M02,1999 febrero,2,Pernoctaciones,ES707,La Palma,44974
1999M02,1999 febrero,2,Pernoctaciones,ES703,El Hierro,1823
1999M01,1999 enero,0,Estancias medias,ES70,Canarias,8.6
1999M01,1999 enero,0,Estancias medias,ES708,Lanzarote,8.7
1999M01,1999 enero,0,Estancias medias,ES704,Fuerteventura,10.3
1999M01,1999 enero,0,Estancias medias,ES705,Gran Canaria,8.4
1999M01,1999 enero,0,Estancias medias,ES709,Tenerife,8.5
1999M01,1999 enero,0,Estancias medias,ES706,La Gomera,4.2
1999M01,1999 enero,0,Estancias medias,ES707,La Palma,8.4
1999M01,1999 enero,0,Estancias medias,ES703,El Hierro,5.9
1999M01,1999 enero,1,Índice de ocupación por plazas,ES70,Canarias,83.0
1999M01,1999 enero,1,Índice de ocupación por plazas,ES708,Lanzarote,84.2
1999M01,1999 enero,1,Índice de ocupación por plazas,ES704,Fuerteventura,83.7
1999M01,1999 enero,1,Índice de ocupación por plazas,ES705,Gran Canaria,90.8
1999M01,1999 enero,1,Índice de ocupación por plazas,ES709,Tenerife,78.8
1999M01,1999 enero,1,Índice de ocupación por plazas,ES706,La Gomera,69.5
1999M01,1999 enero,1,Índice de ocupación por plazas,ES707,La Palma,65.1
1999M01,1999 enero,1,Índice de ocupación por plazas,ES703,El Hierro,87.9
1999M01,1999 enero,2,Pernoctaciones,ES70,Canarias,3747881
1999M01,1999 enero,2,Pernoctaciones,ES708,Lanzarote,534401
1999M01,1999 enero,2,Pernoctaciones,ES704,Fuerteventura,365941
1999M01,1999 enero,2,Pernoctaciones,ES705,Gran Canaria,1114066
1999M01,1999 enero,2,Pernoctaciones,ES709,Tenerife,1660178
1999M01,1999 enero,2,Pernoctaciones,ES706,La Gomera,28038
1999M01,1999 enero,2,Pernoctaciones,ES707,La Palma,42014
1999M01,1999 enero,2,Pernoctaciones,ES703,El Hierro,3243
1998,1998,0,Estancias medias,ES70,Canarias,8.7
1998,1998,0,Estancias medias,ES708,Lanzarote,8.9
1998,1998,0,Estancias medias,ES704,Fuerteventura,10.5
1998,1998,0,Estancias medias,ES705,Gran Canaria,8.4
1998,1998,0,Estancias medias,ES709,Tenerife,8.5
1998,1998,0,Estancias medias,ES706,La Gomera,5.0
1998,1998,0,Estancias medias,ES707,La Palma,6.8
1998,1998,0,Estancias medias,ES703,El Hierro,4.1
1998,1998,1,Índice de ocupación por plazas,ES70,Canarias,82.3
1998,1998,1,Índice de ocupación por plazas,ES708,Lanzarote,89.2
1998,1998,1,Índice de ocupación por plazas,ES704,Fuerteventura,86.5
1998,1998,1,Índice de ocupación por plazas,ES705,Gran Canaria,88.3
1998,1998,1,Índice de ocupación por plazas,ES709,Tenerife,76.8
1998,1998,1,Índice de ocupación por plazas,ES706,La Gomera,73.5
1998,1998,1,Índice de ocupación por plazas,ES707,La Palma,67.0
1998,1998,1,Índice de ocupación por plazas,ES703,El Hierro,51.5
1998,1998,2,Pernoctaciones,ES70,Canarias,41606092
1998,1998,2,Pernoctaciones,ES708,Lanzarote,6189874
1998,1998,2,Pernoctaciones,ES704,Fuerteventura,4219256
1998,1998,2,Pernoctaciones,ES705,Gran Canaria,11752958
1998,1998,2,Pernoctaciones,ES709,Tenerife,18534895
1998,1998,2,Pernoctaciones,ES706,La Gomera,349301
1998,1998,2,Pernoctaciones,ES707,La Palma,524122
1998,1998,2,Pernoctaciones,ES703,El Hierro,35686
1998M12,1998 diciembre,0,Estancias medias,ES70,Canarias,8.8
1998M12,1998 diciembre,0,Estancias medias,ES708,Lanzarote,8.7
1998M12,1998 diciembre,0,Estancias medias,ES704,Fuerteventura,10.8
1998M12,1998 diciembre,0,Estancias medias,ES705,Gran Canaria,8.6
1998M12,1998 diciembre,0,Estancias medias,ES709,Tenerife,8.9
1998M12,1998 diciembre,0,Estancias medias,ES706,La Gomera,4.5
1998M12,1998 diciembre,0,Estancias medias,ES707,La Palma,6.6
1998M12,1998 diciembre,0,Estancias medias,ES703,El Hierro,4.8
1998M12,1998 diciembre,1,Índice de ocupación por plazas,ES70,Canarias,80.9
1998M12,1998 diciembre,1,Índice de ocupación por plazas,ES708,Lanzarote,84.3
1998M12,1998 diciembre,1,Índice de ocupación por plazas,ES704,Fuerteventura,81.4
1998M12,1998 diciembre,1,Índice de ocupación por plazas,ES705,Gran Canaria,89.9
1998M12,1998 diciembre,1,Índice de ocupación por plazas,ES709,Tenerife,75.5
1998M12,1998 diciembre,1,Índice de ocupación por plazas,ES706,La Gomera,69.2
1998M12,1998 diciembre,1,Índice de ocupación por plazas,ES707,La Palma,67.0
1998M12,1998 diciembre,1,Índice de ocupación por plazas,ES703,El Hierro,59.4
1998M12,1998 diciembre,2,Pernoctaciones,ES70,Canarias,3502680
1998M12,1998 diciembre,2,Pernoctaciones,ES708,Lanzarote,507262
1998M12,1998 diciembre,2,Pernoctaciones,ES704,Fuerteventura,333992
1998M12,1998 diciembre,2,Pernoctaciones,ES705,Gran Canaria,1032556
1998M12,1998 diciembre,2,Pernoctaciones,ES709,Tenerife,1552894
1998M12,1998 diciembre,2,Pernoctaciones,ES706,La Gomera,27943
1998M12,1998 diciembre,2,Pernoctaciones,ES707,La Palma,44537
1998M12,1998 diciembre,2,Pernoctaciones,ES703,El Hierro,3496
1998M11,1998 noviembre,0,Estancias medias,ES70,Canarias,8.4
1998M11,1998 noviembre,0,Estancias medias,ES708,Lanzarote,8.5
1998M11,1998 noviembre,0,Estancias medias,ES704,Fuerteventura,10.3
1998M11,1998 noviembre,0,Estancias medias,ES705,Gran Canaria,8.0
1998M11,1998 noviembre,0,Estancias medias,ES709,Tenerife,8.3
1998M11,1998 noviembre,0,Estancias medias,ES706,La Gomera,5.3
1998M11,1998 noviembre,0,Estancias medias,ES707,La Palma,7.2
1998M11,1998 noviembre,0,Estancias medias,ES703,El Hierro,4.2
1998M11,1998 noviembre,1,Índice de ocupación por plazas,ES70,Canarias,88.5
1998M11,1998 noviembre,1,Índice de ocupación por plazas,ES708,Lanzarote,92.9
1998M11,1998 noviembre,1,Índice de ocupación por plazas,ES704,Fuerteventura,94.8
1998M11,1998 noviembre,1,Índice de ocupación por plazas,ES705,Gran Canaria,95.6
1998M11,1998 noviembre,1,Índice de ocupación por plazas,ES709,Tenerife,82.5
1998M11,1998 noviembre,1,Índice de ocupación por plazas,ES706,La Gomera,84.8
1998M11,1998 noviembre,1,Índice de ocupación por plazas,ES707,La Palma,75.0
1998M11,1998 noviembre,1,Índice de ocupación por plazas,ES703,El Hierro,72.5
1998M11,1998 noviembre,2,Pernoctaciones,ES70,Canarias,3706716
1998M11,1998 noviembre,2,Pernoctaciones,ES708,Lanzarote,540812
1998M11,1998 noviembre,2,Pernoctaciones,ES704,Fuerteventura,376313
1998M11,1998 noviembre,2,Pernoctaciones,ES705,Gran Canaria,1061863
1998M11,1998 noviembre,2,Pernoctaciones,ES709,Tenerife,1642229
1998M11,1998 noviembre,2,Pernoctaciones,ES706,La Gomera,33139
1998M11,1998 noviembre,2,Pernoctaciones,ES707,La Palma,48230
1998M11,1998 noviembre,2,Pernoctaciones,ES703,El Hierro,4130
1998M10,1998 octubre,0,Estancias medias,ES70,Canarias,8.2
1998M10,1998 octubre,0,Estancias medias,ES708,Lanzarote,8.8
1998M10,1998 octubre,0,Estancias medias,ES704,Fuerteventura,10.0
1998M10,1998 octubre,0,Estancias medias,ES705,Gran Canaria,8.0
1998M10,1998 octubre,0,Estancias medias,ES709,Tenerife,8.1
1998M10,1998 octubre,0,Estancias medias,ES706,La Gomera,4.3
1998M10,1998 octubre,0,Estancias medias,ES707,La Palma,6.4
1998M10,1998 octubre,0,Estancias medias,ES703,El Hierro,3.4
1998M10,1998 octubre,1,Índice de ocupación por plazas,ES70,Canarias,84.6
1998M10,1998 octubre,1,Índice de ocupación por plazas,ES708,Lanzarote,95.2
1998M10,1998 octubre,1,Índice de ocupación por plazas,ES704,Fuerteventura,92.9
